X,f(X)
-11.911370614359535,10.432222622851441
-11.910370614359536,10.40939535203974
-11.909370614359537,10.386721018563874
-11.908370614359537,10.364198674331185
-11.907370614359538,10.34182738009195
-11.906370614359538,10.319606205353068
-11.905370614359539,10.29753422829276
-11.90437061435954,10.275610535676249
-11.90337061435954,10.253834222772504
-11.90237061435954,10.232204393271992
-11.901370614359541,10.210720159205396
-11.900370614359542,10.189380640863332
-11.899370614359542,10.168184966717085
-11.898370614359543,10.147132273340183
-11.897370614359543,10.126221705331016
-11.896370614359544,10.105452415236341
-11.895370614359544,10.08482356347572
-11.894370614359545,10.064334318266893
-11.893370614359545,10.043983855551977
-11.892370614359546,10.023771358924582
-11.891370614359547,10.00369601955786
-11.890370614359547,9.98375703613333
-11.889370614359548,9.963953614770606
-11.888370614359548,9.944284968957893
-11.887370614359549,9.924750319483474
-11.88637061435955,9.905348894367838
-11.88537061435955,9.886079928796667
-11.88437061435955,9.866942665054742
-11.883370614359551,9.84793635246043
-11.882370614359552,9.829060247301156
-11.881370614359552,9.810313612769525
-11.880370614359553,9.791695718900172
-11.879370614359553,9.773205842507517
-11.878370614359554,9.754843267124073
-11.877370614359554,9.736607282939667
-11.876370614359555,9.718497186741189
-11.875370614359555,9.700512281853305
-11.874370614359556,9.68265187807959
-11.873370614359557,9.66491529164459
-11.872370614359557,9.64730184513645
-11.871370614359558,9.629810867450258
-11.870370614359558,9.612441693732064
-11.869370614359559,9.595193665323562
-11.86837061435956,9.578066129707391
-11.86737061435956,9.561058440453161
-11.86637061435956,9.544169957164069
-11.865370614359561,9.527400045424072
-11.864370614359562,9.51074807674587
-11.863370614359562,9.494213428519355
-11.862370614359563,9.477795483960708
-11.861370614359563,9.461493632062124
-11.860370614359564,9.445307267542065
-11.859370614359564,9.429235790796263
-11.858370614359565,9.413278607849039
-11.857370614359565,9.397435130305507
-11.856370614359566,9.38170477530406
-11.855370614359567,9.366086965469645
-11.854370614359567,9.350581128867415
-11.853370614359568,9.335186698957067
-11.852370614359568,9.319903114547657
-11.851370614359569,9.3047298197529
-11.85037061435957,9.289666263947165
-11.84937061435957,9.27471190172177
-11.84837061435957,9.259866192842013
-11.847370614359571,9.245128602204517
-11.846370614359572,9.230498599795279
-11.845370614359572,9.215975660648011
-11.844370614359573,9.201559264803176
-11.843370614359573,9.18724889726733
-11.842370614359574,9.173044047973134
-11.841370614359574,9.15894421173967
-11.840370614359575,9.144948888233305
-11.839370614359575,9.13105758192907
-11.838370614359576,9.117269802072414
-11.837370614359576,9.10358506264147
-11.836370614359577,9.090002882309768
-11.835370614359578,9.076522784409356
-11.834370614359578,9.063144296894432
-11.833370614359579,9.049866952305305
-11.83237061435958,9.036690287732938
-11.83137061435958,9.023613844783787
-11.83037061435958,9.010637169545138
-11.829370614359581,8.99775981255081
-11.828370614359581,8.984981328747315
-11.827370614359582,8.972301277460438
-11.826370614359583,8.959719222362178
-11.825370614359583,8.947234731438066
-11.824370614359584,8.934847376955023
-11.823370614359584,8.922556735429424
-11.822370614359585,8.910362387595676
-11.821370614359585,8.898263918375127
